,func_oldfunccode,func_newfunccode,func_newdoc,func_newJdoc,func_olddoc,func_oldJdoc,func_addlines,func_addcode,func_dellines,func_delcode,func_path,func_pathinproj,func_methodsig,doc_oldfunccode,doc_newfunccode,doc_newdoc,doc_newJdoc,doc_olddoc,doc_oldJdoc,doc_addlines,doc_addcode,doc_dellines,doc_delcode,doc_path,doc_pathinproj,doc_methodsig,id,flag,commit
1,,d9d6e7b27c114b7b2541f91c450121d27325d6a7/Codes_neg/Match_newfunccode_d9d6e7b27c114b7b2541f91c450121d27325d6a7_1.txt,,,,,"[304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314]","['    public Hasher putBytes(ByteBuffer buffer) {\n', '      ByteOrder bo = buffer.order();\n', '      buffer.order(ByteOrder.LITTLE_ENDIAN);\n', '      while (buffer.remaining() >= 4) {\n', '        putInt(buffer.getInt());\n', '      }\n', '      while (buffer.hasRemaining()) {\n', '        putByte(buffer.get());\n', '      }\n', '      buffer.order(bo);\n', '      return this;\n', '    public Hasher putBytes(ByteBuffer buffer) {\n', '      ByteOrder bo = buffer.order();\n', '      buffer.order(ByteOrder.LITTLE_ENDIAN);\n', '      while (buffer.remaining() >= 4) {\n', '        putInt(buffer.getInt());\n', '      }\n', '      while (buffer.hasRemaining()) {\n', '        putByte(buffer.get());\n', '      }\n', '      buffer.order(bo);\n', '      return this;\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/d9d6e7b27c114b7b2541f91c450121d27325d6a7/Murmur3_32HashFunction,android/guava/src/com/google/common/hash/Murmur3_32HashFunction.java,public Hasher putBytes(ByteBuffer buffer),d9d6e7b27c114b7b2541f91c450121d27325d6a7/Codes_neg/Match_olddocfunccode_d9d6e7b27c114b7b2541f91c450121d27325d6a7_1.txt,d9d6e7b27c114b7b2541f91c450121d27325d6a7/Codes_neg/Match_newdocfunccode_d9d6e7b27c114b7b2541f91c450121d27325d6a7_1.txt," step through the CharSequence 2 chars at a time
 deal with any remaining characters
",," step through the CharSequence 2 chars at a time
 deal with any remaining characters
",d9d6e7b27c114b7b2541f91c450121d27325d6a7/Codes_neg/Match_olddocJdoc_d9d6e7b27c114b7b2541f91c450121d27325d6a7_1.txt,[],[],[116],[],/home/pritish/Documents/IP work/guv_ver/v28.1/d9d6e7b27c114b7b2541f91c450121d27325d6a7/Murmur3_32HashFunction,android/guava/src/com/google/common/hash/Murmur3_32HashFunction.java,public HashCode hashUnencodedChars(CharSequence input),1,1,d9d6e7b27c114b7b2541f91c450121d27325d6a7
2,,d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_newfunccode_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,"
     * Each insertion is expected to reduce the # of clear bits by a factor of
     * `numHashFunctions/bitSize`. So, after n insertions, expected bitCount is `bitSize * (1 - (1 -
     * numHashFunctions/bitSize)^n)`. Solving that for n, and approximating `ln x` as `x - 1` when x
     * is close to 1 (why?), gives the following formula.
     
",d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_newfuncnewJdoc_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,,,"[192, 193, 200, 201, 202, 203, 190, 191]","['  public long approximateCount() {\n', '    long bitSize = bits.bitSize();\n', '    long bitCount = bits.bitCount();\n', '\n', '    double fractionOfBitsSet = (double) bitCount / bitSize;\n', '    return DoubleMath.roundToLong(\n', '        -Math.log1p(-fractionOfBitsSet) * bitSize / numHashFunctions, RoundingMode.HALF_UP);\n', '  }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/d7f2dddae1f04e5040faca34819cb5d1c700d48f/BloomFilter,guava/src/com/google/common/hash/BloomFilter.java,public long approximateCount(),d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_olddocfunccode_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_newdocfunccode_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,,d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_newdocnewJdoc_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,,d7f2dddae1f04e5040faca34819cb5d1c700d48f/Codes_neg/Match_olddocJdoc_d7f2dddae1f04e5040faca34819cb5d1c700d48f_1.txt,"[224, 225, 214, 218, 219, 220, 221, 222, 223]","['   * Determines whether a given Bloom filter is compatible with this Bloom filter. For two Bloom\n', '   *   <li>not be the same instance\n', '   *   <li>have the same number of hash functions\n', '   *   <li>have the same bit size\n', '   *   <li>have the same strategy\n', '   *   <li>have equal funnels\n', '   *       <ul>\n', '   *\n', '   * @param that The Bloom filter to check for compatibility.\n']","[194, 195, 196, 197, 198, 199, 200, 201, 190]",[],/home/pritish/Documents/IP work/guv_ver/v28.1/d7f2dddae1f04e5040faca34819cb5d1c700d48f/BloomFilter,guava/src/com/google/common/hash/BloomFilter.java,public boolean isCompatible(BloomFilter<T> that),1,1,d7f2dddae1f04e5040faca34819cb5d1c700d48f
3,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_1.txt,,,,,[42],"['  public int flags() {\n', '  public int flags() {\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/JdkPattern_2,guava/src/com/google/common/base/JdkPattern.java,public int flags(),dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_olddocfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_1.txt,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newdocfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_1.txt,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newdocnewJdoc_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_1.txt,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_olddocJdoc_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_1.txt,[32],"['  // Re-declare this as abstract to force subclasses to override.\n', '  // Re-declare this as abstract to force subclasses to override.\n']",[32],[],/home/pritish/Documents/IP work/guv_ver/v28.1/dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/CommonPattern_2,guava/src/com/google/common/base/CommonPattern.java,public abstract String toString(),1,1,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8
4,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_2.txt,,,,,[32],"['  public CommonMatcher matcher(CharSequence t) {\n', '  public CommonMatcher matcher(CharSequence t) {\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/JdkPattern_2,guava/src/com/google/common/base/JdkPattern.java,public CommonMatcher matcher(CharSequence t),dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_olddocfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_2.txt,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newdocfunccode_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_2.txt,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_newdocnewJdoc_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_2.txt,,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/Codes_neg/Match_olddocJdoc_dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8_2.txt,[32],"['  // Re-declare this as abstract to force subclasses to override.\n', '  // Re-declare this as abstract to force subclasses to override.\n']",[32],[],/home/pritish/Documents/IP work/guv_ver/v28.1/dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8/CommonPattern_2,guava/src/com/google/common/base/CommonPattern.java,public abstract String toString(),1,1,dc53de741f94c3e6a92bc9680c5cdfb49b6c94a8
5,,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_1.txt," the exception thrown when iterating a DirectoryStream if an I/O exception occurs
",,,,"[336, 338, 341, 332, 333, 334, 335]","['  private static Iterable<Path> fileTreeChildren(Path dir) {\n', '    if (Files.isDirectory(dir, NOFOLLOW_LINKS)) {\n', '      try {\n', '        return listFiles(dir);\n', '      } catch (IOException e) {\n', '        throw new DirectoryIteratorException(e);\n', '    return ImmutableList.of();\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/af7514acdbff34722b47938fcea41cbe9a5cf0ec/MoreFiles,guava/src/com/google/common/io/MoreFiles.java,private static Iterable<Path> fileTreeChildren(Path dir),af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_olddocfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_1.txt,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newdocfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_1.txt,,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newdocnewJdoc_af7514acdbff34722b47938fcea41cbe9a5cf0ec_1.txt,,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_olddocJdoc_af7514acdbff34722b47938fcea41cbe9a5cf0ec_1.txt,"[855, 856, 857]","['   * <p>If available, consider using {@link MoreFiles#fileTraverser()} instead. It behaves the same\n', ""   * except that it doesn't follow symbolic links and returns {@code Path} instances.\n"", '   *\n', '   * <p>If available, consider using {@link MoreFiles#fileTraverser()} instead. It behaves the same\n', ""   * except that it doesn't follow symbolic links and returns {@code Path} instances.\n"", '   *\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/af7514acdbff34722b47938fcea41cbe9a5cf0ec/Files,android/guava/src/com/google/common/io/Files.java,public static Traverser<File> fileTraverser(),1,1,af7514acdbff34722b47938fcea41cbe9a5cf0ec
6,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_oldfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,,," the exception thrown when iterating a DirectoryStream if an I/O exception occurs
",,"[296, 297]","['      return fileTreeChildren(dir);\n', '    }\n']","[294, 295, 296, 297, 299, 302]","['      if (Files.isDirectory(dir, NOFOLLOW_LINKS)) {\n', '        try {\n', '          return listFiles(dir);\n', '        } catch (IOException e) {\n', '          throw new DirectoryIteratorException(e);\n', '      return ImmutableList.of();\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/af7514acdbff34722b47938fcea41cbe9a5cf0ec/MoreFiles,guava/src/com/google/common/io/MoreFiles.java,public Iterable<Path> children(Path dir),af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_olddocfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newdocfunccode_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_newdocnewJdoc_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,,af7514acdbff34722b47938fcea41cbe9a5cf0ec/Codes_neg/Match_olddocJdoc_af7514acdbff34722b47938fcea41cbe9a5cf0ec_2.txt,"[855, 856, 857]","['   * <p>If available, consider using {@link MoreFiles#fileTraverser()} instead. It behaves the same\n', ""   * except that it doesn't follow symbolic links and returns {@code Path} instances.\n"", '   *\n', '   * <p>If available, consider using {@link MoreFiles#fileTraverser()} instead. It behaves the same\n', ""   * except that it doesn't follow symbolic links and returns {@code Path} instances.\n"", '   *\n']",[],"['      if (Files.isDirectory(dir, NOFOLLOW_LINKS)) {\n', '        try {\n', '          return listFiles(dir);\n', '        } catch (IOException e) {\n', '          throw new DirectoryIteratorException(e);\n', '      return ImmutableList.of();\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/af7514acdbff34722b47938fcea41cbe9a5cf0ec/Files,android/guava/src/com/google/common/io/Files.java,public static Traverser<File> fileTraverser(),1,1,af7514acdbff34722b47938fcea41cbe9a5cf0ec
7,,cd8fb02a9c762707e5b7bbc22507dc8569efe430/Codes_neg/Match_newfunccode_cd8fb02a9c762707e5b7bbc22507dc8569efe430_1.txt,,cd8fb02a9c762707e5b7bbc22507dc8569efe430/Codes_neg/Match_newfuncnewJdoc_cd8fb02a9c762707e5b7bbc22507dc8569efe430_1.txt,,,"[235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254]","['  static <K>\n', '      MapMakerInternalMap<K, Dummy, ? extends InternalEntry<K, Dummy, ?>, ?> createWithDummyValues(\n', '          MapMaker builder) {\n', '    if (builder.getKeyStrength() == Strength.STRONG\n', '        && builder.getValueStrength() == Strength.STRONG) {\n', '      return new MapMakerInternalMap<\n', '          K, Dummy, StrongKeyDummyValueEntry<K>, StrongKeyDummyValueSegment<K>>(\n', '          builder, StrongKeyDummyValueEntry.Helper.<K>instance());\n', '    }\n', '    if (builder.getKeyStrength() == Strength.WEAK\n', '        && builder.getValueStrength() == Strength.STRONG) {\n', '      return new MapMakerInternalMap<\n', '          K, Dummy, WeakKeyDummyValueEntry<K>, WeakKeyDummyValueSegment<K>>(\n', '          builder, WeakKeyDummyValueEntry.Helper.<K>instance());\n', '    }\n', '    if (builder.getValueStrength() == Strength.WEAK) {\n', '      throw new IllegalArgumentException(""Map cannot have both weak and dummy values"");\n', '    }\n', '    throw new AssertionError();\n', '  }\n', '  static <K>\n', '      MapMakerInternalMap<K, Dummy, ? extends InternalEntry<K, Dummy, ?>, ?> createWithDummyValues(\n', '          MapMaker builder) {\n', '    if (builder.getKeyStrength() == Strength.STRONG\n', '        && builder.getValueStrength() == Strength.STRONG) {\n', '      return new MapMakerInternalMap<\n', '          K, Dummy, StrongKeyDummyValueEntry<K>, StrongKeyDummyValueSegment<K>>(\n', '          builder, StrongKeyDummyValueEntry.Helper.<K>instance());\n', '    }\n', '    if (builder.getKeyStrength() == Strength.WEAK\n', '        && builder.getValueStrength() == Strength.STRONG) {\n', '      return new MapMakerInternalMap<\n', '          K, Dummy, WeakKeyDummyValueEntry<K>, WeakKeyDummyValueSegment<K>>(\n', '          builder, WeakKeyDummyValueEntry.Helper.<K>instance());\n', '    }\n', '    if (builder.getValueStrength() == Strength.WEAK) {\n', '      throw new IllegalArgumentException(""Map cannot have both weak and dummy values"");\n', '    }\n', '    throw new AssertionError();\n', '  }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/cd8fb02a9c762707e5b7bbc22507dc8569efe430/MapMakerInternalMap,android/guava/src/com/google/common/collect/MapMakerInternalMap.java," static MapMakerInternalMap<K, Dummy, ? extends InternalEntry<K, Dummy, ?>, ?> createWithDummyValues(MapMaker builder)",cd8fb02a9c762707e5b7bbc22507dc8569efe430/Codes_neg/Match_olddocfunccode_cd8fb02a9c762707e5b7bbc22507dc8569efe430_1.txt,cd8fb02a9c762707e5b7bbc22507dc8569efe430/Codes_neg/Match_newdocfunccode_cd8fb02a9c762707e5b7bbc22507dc8569efe430_1.txt,,cd8fb02a9c762707e5b7bbc22507dc8569efe430/Codes_neg/Match_newdocnewJdoc_cd8fb02a9c762707e5b7bbc22507dc8569efe430_1.txt,,,[196],"['  /** Returns a fresh {@link MapMakerInternalMap} as specified by the given {@code builder}. */\n', '  /** Returns a fresh {@link MapMakerInternalMap} as specified by the given {@code builder}. */\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/cd8fb02a9c762707e5b7bbc22507dc8569efe430/MapMakerInternalMap,android/guava/src/com/google/common/collect/MapMakerInternalMap.java," static MapMakerInternalMap<K, V, ? extends InternalEntry<K, V, ?>, ?> create(MapMaker builder)",1,1,cd8fb02a9c762707e5b7bbc22507dc8569efe430
8,40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_oldfunccode_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt,40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_newfunccode_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt," Remove the interrupt bit before each task. The interrupt is for the ""current task"" when
 it is sent, so subsequent tasks in the queue should not be caused to be interrupted
 by a previous one in the queue being interrupted.
 Ensure that if the thread was interrupted at all while processing the task queue, it
 is returned to the delegate Executor interrupted so that it may handle the
 interruption if it likes.
",40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_newfuncnewJdoc_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt," TODO(user): How should we handle interrupts and shutdowns?
",,"[162, 163, 136, 137, 138, 139, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 158]","['      boolean interruptedDuringTask = false;\n', '\n', '      try {\n', '        while (true) {\n', '          interruptedDuringTask |= Thread.interrupted();\n', '          Runnable task;\n', '          synchronized (queue) {\n', '            task = queue.poll();\n', '            if (task == null) {\n', '              isWorkerRunning = false;\n', '              return;\n', '            }\n', '          }\n', '          try {\n', '            task.run();\n', '          } catch (RuntimeException e) {\n', '            log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n', '      } finally {\n', '        if (interruptedDuringTask) {\n', '          Thread.currentThread().interrupt();\n', '      boolean interruptedDuringTask = false;\n', '\n', '      try {\n', '        while (true) {\n', '          interruptedDuringTask |= Thread.interrupted();\n', '          Runnable task;\n', '          synchronized (queue) {\n', '            task = queue.poll();\n', '            if (task == null) {\n', '              isWorkerRunning = false;\n', '              return;\n', '            }\n', '          }\n', '          try {\n', '            task.run();\n', '          } catch (RuntimeException e) {\n', '            log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n', '      } finally {\n', '        if (interruptedDuringTask) {\n', '          Thread.currentThread().interrupt();\n']","[128, 129, 130, 131, 134, 135, 136, 137, 124, 125, 126]","['      while (true) {\n', '        Runnable task = null;\n', '        synchronized (queue) {\n', '          task = queue.poll();\n', '          if (task == null) {\n', '            isWorkerRunning = false;\n', '            return;\n', '        try {\n', '          task.run();\n', '        } catch (RuntimeException e) {\n', '          log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n', '      while (true) {\n', '        Runnable task = null;\n', '        synchronized (queue) {\n', '          task = queue.poll();\n', '          if (task == null) {\n', '            isWorkerRunning = false;\n', '            return;\n', '        try {\n', '          task.run();\n', '        } catch (RuntimeException e) {\n', '          log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/40564c7415ab5fbd2dc89527d38493bc0bd2bf86/SequentialExecutor_2,guava/src/com/google/common/util/concurrent/SequentialExecutor.java,private void workOnQueue(),40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_olddocfunccode_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt,40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_newdocfunccode_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt,,40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_newdocnewJdoc_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt,,40564c7415ab5fbd2dc89527d38493bc0bd2bf86/Codes_neg/Match_olddocJdoc_40564c7415ab5fbd2dc89527d38493bc0bd2bf86_1.txt,"[407, 408, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 435, 436, 437, 438, 439, 440]","['   * Returns an {@link Executor} that runs each task executed sequentially, such that no two tasks\n', '   * are running concurrently.\n', '   * <p>After execution begins on a thread from the {@code delegate} {@link Executor}, tasks are\n', '   * polled and executed from a task queue until there are no more tasks. The thread will not be\n', '   * released until there are no more tasks to run.\n', '   *\n', '   * <p>If a task is submitted while a thread is executing tasks from the task queue, the thread\n', '   * will not be released until that submitted task is also complete.\n', '   *\n', '   * <p>Tasks are always started with the Thread in an uninterrupted state.\n', '   *\n', '   * <p>If the thread is {@linkplain Thread#interrupt interrupted} while a task is running or before\n', '   * the thread is taken by the Executor:\n', '   *\n', '   * <ol>\n', '   *   <li>execution will not stop until the task queue is empty.\n', '   *   <li>the interrupt will be restored to the thread after it completes so that its {@code\n', '   *       delegate} Executor may process the interrupt.\n', '   * </ol>\n', '   *\n', '   * <p>{@code RuntimeException}s thrown by tasks are simply logged and the executor keeps trucking.\n', '   * If an {@code Error} is thrown, the error will propagate and execution will stop until the next\n', '   * time a task is submitted.\n', '   * <p>When an {@code Error} is thrown by an executed task, previously submitted tasks may never\n', '   * run. An attempt will be made to restart execution on the next call to {@code execute}. If the\n', '   * {@code delegate} has begun to reject execution, the previously submitted tasks may never run,\n', '   * despite not throwing a RejectedExecutionException synchronously with the call to {@code\n', '   * execute}. If this behaviour is problematic, use an Executor with a single thread (e.g. {@link\n', '   * Executors#newSingleThreadExecutor}).\n', '   * Returns an {@link Executor} that runs each task executed sequentially, such that no two tasks\n', '   * are running concurrently.\n', '   * <p>After execution begins on a thread from the {@code delegate} {@link Executor}, tasks are\n', '   * polled and executed from a task queue until there are no more tasks. The thread will not be\n', '   * released until there are no more tasks to run.\n', '   *\n', '   * <p>If a task is submitted while a thread is executing tasks from the task queue, the thread\n', '   * will not be released until that submitted task is also complete.\n', '   *\n', '   * <p>Tasks are always started with the Thread in an uninterrupted state.\n', '   *\n', '   * <p>If the thread is {@linkplain Thread#interrupt interrupted} while a task is running or before\n', '   * the thread is taken by the Executor:\n', '   *\n', '   * <ol>\n', '   *   <li>execution will not stop until the task queue is empty.\n', '   *   <li>the interrupt will be restored to the thread after it completes so that its {@code\n', '   *       delegate} Executor may process the interrupt.\n', '   * </ol>\n', '   *\n', '   * <p>{@code RuntimeException}s thrown by tasks are simply logged and the executor keeps trucking.\n', '   * If an {@code Error} is thrown, the error will propagate and execution will stop until the next\n', '   * time a task is submitted.\n', '   * <p>When an {@code Error} is thrown by an executed task, previously submitted tasks may never\n', '   * run. An attempt will be made to restart execution on the next call to {@code execute}. If the\n', '   * {@code delegate} has begun to reject execution, the previously submitted tasks may never run,\n', '   * despite not throwing a RejectedExecutionException synchronously with the call to {@code\n', '   * execute}. If this behaviour is problematic, use an Executor with a single thread (e.g. {@link\n', '   * Executors#newSingleThreadExecutor}).\n']","[416, 417, 419, 420, 421, 422, 409, 410, 415]","['      while (true) {\n', '        Runnable task = null;\n', '        synchronized (queue) {\n', '          task = queue.poll();\n', '          if (task == null) {\n', '            isWorkerRunning = false;\n', '            return;\n', '        try {\n', '          task.run();\n', '        } catch (RuntimeException e) {\n', '          log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n', '      while (true) {\n', '        Runnable task = null;\n', '        synchronized (queue) {\n', '          task = queue.poll();\n', '          if (task == null) {\n', '            isWorkerRunning = false;\n', '            return;\n', '        try {\n', '          task.run();\n', '        } catch (RuntimeException e) {\n', '          log.log(Level.SEVERE, ""Exception while executing runnable "" + task, e);\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/40564c7415ab5fbd2dc89527d38493bc0bd2bf86/MoreExecutors_2,guava/src/com/google/common/util/concurrent/MoreExecutors.java,public static Executor sequentialExecutor(Executor delegate),1,1,40564c7415ab5fbd2dc89527d38493bc0bd2bf86
9,,719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_newfunccode_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,,719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_newfuncnewJdoc_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,,,"[210, 211, 212, 213, 214]","['  @GwtIncompatible\n', '  @J2ObjCIncompatible\n', '  public Duration elapsed() {\n', '    return Duration.ofNanos(elapsedNanos());\n', '  }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v28.1/719173f3c3b75f12992635e2cb60d5cffaab7d8f/Stopwatch,guava/src/com/google/common/base/Stopwatch.java,public Duration elapsed(),719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_olddocfunccode_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_newdocfunccode_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,,719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_newdocnewJdoc_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,,719173f3c3b75f12992635e2cb60d5cffaab7d8f/Codes_neg/Match_olddocJdoc_719173f3c3b75f12992635e2cb60d5cffaab7d8f_1.txt,"[192, 193, 194, 195, 196, 191]","['   * <p><b>Note:</b> the overhead of measurement can be more than a microsecond, so it is generally\n', '   * not useful to specify {@link TimeUnit#NANOSECONDS} precision here.\n', '   *\n', '   * <p>It is generally not a good idea to use an ambiguous, unitless {@code long} to represent\n', '   * elapsed time. Therefore, we recommend using {@link #elapsed()} instead, which returns a\n', '   * strongly-typed {@link Duration} instance.\n']","[188, 189]",[],/home/pritish/Documents/IP work/guv_ver/v28.1/719173f3c3b75f12992635e2cb60d5cffaab7d8f/Stopwatch,guava/src/com/google/common/base/Stopwatch.java,public long elapsed(TimeUnit desiredUnit),1,1,719173f3c3b75f12992635e2cb60d5cffaab7d8f
10,bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_oldfunccode_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,,,," null -> ""null""
 start substituting the arguments into the '%s' placeholders
 if we run out of placeholders, append the extra args in square braces
",bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_oldfuncoldJdoc_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,[],[],[1297],"['  static String format(String template, @Nullable Object... args) {\n', '  static String format(String template, @Nullable Object... args) {\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/bf6141998e60ab1e434db8e4bf4fdc517917407e/Preconditions_2,guava/src/com/google/common/base/Preconditions.java," static String format(String template, @Nullable Object... args)",bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_olddocfunccode_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_newdocfunccode_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,,bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_newdocnewJdoc_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,,bf6141998e60ab1e434db8e4bf4fdc517917407e/Codes_neg/Match_olddocJdoc_bf6141998e60ab1e434db8e4bf4fdc517917407e_1.txt,[],[],"[476, 477]","['  static String format(String template, @Nullable Object... args) {\n', '  static String format(String template, @Nullable Object... args) {\n']",/home/pritish/Documents/IP work/guv_ver/v28.1/bf6141998e60ab1e434db8e4bf4fdc517917407e/Preconditions_2,guava/src/com/google/common/base/Preconditions.java,"public static void checkState(boolean expression, @Nullable String errorMessageTemplate, @Nullable Object... errorMessageArgs)",1,1,bf6141998e60ab1e434db8e4bf4fdc517917407e
